ID,posT1,posT2,posT3,posT4,negT1,negT2,negT3,negT4,gender,group
1563,3.38681,3.15321,3.34077,4.16667,1.46524,2.32417,2.19836,3.6,1,0
1564,1.83278,2.20399,3.09456,3.33333,1.60364,2.21444,2.06328,1.26667,1,0
1565,4.39298,3.06597,4.53837,3.66667,3.51837,2.44883,2.70927,2.93333,1,1
1566,2.88073,2.89424,4.44486,2.58333,1.75517,1.6798,1.6926,1.53333,1,0
1567,3.13708,3.03378,3.3448,3.16667,2.15674,1.18213,2.34808,1,1,0
1568,3.78215,4.17703,4.86003,4.16667,1.6767,1.407,1.96988,2.73333,0,0
1569,4.40483,3.23465,4.63499,3.66667,2.16958,1.24152,1.00001,1.33333,0,0
1570,2.94164,3.92763,4.25144,4.33333,3.66634,1.81006,3.00648,2.7303,1,0
1571,4.26617,3.71836,3.45261,3,1.86831,2.25309,1.11697,1.23261,0,0
1572,3.19865,3.63439,3.81556,3.66667,1.2827,1.29301,1.99829,1.66667,0,0
1573,3.16974,3.28822,2.96317,3.75,1.49149,1.37755,1.81797,2.33333,1,0
1574,3.46506,3.46892,4.75691,2.33333,2.78995,1.74393,1.21076,1.34622,0,0
1575,4.28783,4.90338,4.69859,4.83333,1,1.23547,1.14514,1,1,0
1576,2.59675,2.3789,2.88759,4.66667,2.8261,1.18171,1.3707,2.13333,0,0
1577,4.52927,3.39666,3.51757,4,2.45528,2.39191,2.33436,2.2,1,0
1578,2.33652,3.51311,3.98484,2.75,1.24732,1.17598,2.98189,2.46667,1,0
1579,3.26372,3.17673,4.15211,3.36452,2.4426,1.99213,2.41167,2.26667,1,0
1580,4.23362,2.74334,3.9718,3.89176,2.05464,1.99825,1.78836,2.19935,1,0
1581,3.40969,4.44129,2.75435,4.38014,1.57752,1.24939,2.82914,1.59327,0,0
1582,4.99804,4.71167,4.36,4.71832,4.33977,3.54137,4.53333,1.23191,1,0
1583,2.91667,3.73874,2.77192,3.91289,1.71667,1.13333,2.35494,1.48303,1,0
1584,4.33333,4.71167,4.77667,4.51789,1,1.26667,1.53333,1.84156,1,0
1585,2.16667,2.96167,2.69333,3.87349,1.46667,1.53333,1.06667,1.51823,0,0
1586,3.5,3.045,2.84504,3.28168,2.26667,1.73333,1.23921,1.36165,1,0
1587,4.58333,4.71167,5.11,4.29659,1.73333,1,1,1.73042,1,0
1588,2,1.37833,3.52667,2.24716,2.06667,2.86667,1.86667,2.6394,1,0
1589,5,4.08853,2.64924,4.26944,3.66667,1.26667,1.74763,1.5023,0,0
1590,3.08333,3.545,3.61,3.73429,1.26667,1.6,1.93333,1.3171,1,0
1591,4.38932,4.29222,5.02917,4.66667,2.90194,2.63297,1.59379,1.26667,1,0
1592,2.83799,4.54122,4.92303,3.66667,1.72267,2.1192,2.42448,1.73333,1,0
1593,4.31378,3.14174,4.27688,3.08333,2.59488,3.10004,1.71875,2.13333,0,1
1594,3.74736,4.34388,4.12533,3.83333,2.82499,2.06823,2.16201,1.53333,1,0
1595,4.29711,3.00002,2.54309,1.89296,1.80401,1.15581,1.26548,2.13333,1,0
1596,4.75856,4.85519,3.67264,4.16667,1.86169,1.74778,2.07294,1.93333,1,0
1597,3.15345,2.16814,1.86033,2.91667,1.35472,1.99409,1.92693,1.73333,1,1
1598,3.41667,3.21167,2.77667,3.41953,1.33333,1.86667,1.13333,1.63868,0,0
1599,4.33333,4.12833,3.86,3.13486,1.13333,1.4,2.2,1.55218,0,0
1600,3.85457,2.37833,2.77667,3,1.24801,1.58373,1.06667,1,1,0
1601,3.38256,4.62833,3.77667,3.91667,1.02178,1.00007,1.2,1.13333,1,0
1602,3.10864,2.37833,1.86,2.75,1.20808,1.7753,1.73333,1.4,1,0
1603,3.1669,3.46167,3.77667,3.41667,1.41775,1.75102,1.46667,1.53333,0,0
1604,3.31138,4.37833,4.27667,4.33333,1.77918,2.67667,1,1.15289,1,1
1605,4.31095,2.71167,3.11,2.83333,1.0124,1.01201,1.66667,1.65255,0,0
1606,2.84229,3.62833,4.44333,3.6122,2.57864,1.44203,2.06667,1.88808,1,0
1607,4.82445,3.37833,4.44722,4.58333,2.15984,1.6455,2.04342,1.93333,0,0
1608,2.76891,4.87833,4.36,3.5535,1.85048,2.5571,2,1.36297,1,0
1609,3.97947,3.87833,4.11,3.41961,2.04985,2.35565,2.06667,2.59176,0,1
1610,3.73438,4.12833,3.86,4.16042,1.91746,1.59738,1,1.1402,0,0
1611,2.49964,4.045,4.44333,4.4768,2.91222,1.92188,1.86667,1.90107,1,0
1612,2.52339,4.87833,4.86,4.0333,2.84144,2.03259,1.73333,2.50762,1,0
1613,3.07375,4.37833,2.94333,4.67838,1.85889,2.21034,2.33333,1.62797,0,0
1614,4.03157,4.21167,3.36,4.16536,2.05754,1.00022,1.2,1.01244,0,0
1615,4.61422,3.295,3.77667,4.5,1.55719,1.57838,2.6,2.4,0,0
1616,1.05552,2.295,3.02667,3.0172,2.39893,2.74612,1.66667,1.99001,1,0
1617,4.73206,3.62833,3.44333,4.1455,3.58858,2.8578,2.2,2.22035,0,0
1618,4.0799,5.045,4.18923,4.0027,1.84736,3.24823,2.72209,2.09373,1,0
1619,4.32402,3.38894,3.32019,4.16667,1.40456,1.18332,1.21328,1.13333,0,0
1620,2.65062,2.43711,3.77489,3.91667,1.39018,2.52297,1.65003,1.4,1,0
1621,2.81827,2.70134,2.11439,3.83333,1.23207,2.6979,2.49778,1.86667,0,0
1622,4.32011,3.06866,2.7874,4.58333,1.4824,1.75525,1.83575,3.86667,1,0
1623,2.20273,2.15395,2.87409,2.50045,4.3675,2.63478,2.85038,3.73333,1,0
1624,4.23559,4.20391,3.23513,4,2.80293,1.32454,1.54185,1.26667,1,1
1625,3.54282,3.41713,4.24415,2.91667,2.68424,1.63035,2.42157,1.93333,1,0
1626,4.98206,4.24681,4.97493,2.91667,2.17297,2.20343,2.31822,1.26667,0,0
1627,4.66325,3.52714,3.04195,3,1.48381,2.12287,1.42998,1.86667,0,1
1628,3.61093,4.97484,4.85982,4.66667,1.86892,1.76903,2.03884,1.13333,1,0
1629,4.09985,4.42423,3.20938,2.25,2.4202,2.89757,1.39434,1.3674,1,0
1630,2.18975,4.05178,4.16651,3.08333,2.81934,2.49323,2.10238,3.06667,1,0
1631,4.88207,4.25988,4.90906,3.08333,1.71611,2.15298,2.14512,2.86667,1,0
1632,4.3045,4.76119,3.0448,3.41667,2.53495,2.15391,1.98946,1.73333,0,0
1633,3.07411,4.58653,4.14122,5,1.99709,1.20137,1.67783,1.66667,0,0
1634,4.25,3.58481,4.95075,4.46843,2.8,1.33333,1.15406,2.05947,1,0
1635,1.58333,3.04065,2.35815,3.39349,1.66667,1.33333,1.54823,1.10905,0,0
1636,2.16667,2.8371,3.19756,3.94196,1.53333,1.28333,1.72489,1.34479,0,0
1637,3.16667,3.93125,2.40232,3.72971,3.66667,2.93333,3.21748,1.9328,1,1
1638,4.33333,4.64505,4.6132,4.68401,2.2,1.4,2.31963,1.03347,1,0
1639,4.22899,4.9334,3.17763,3.5,1.10294,2.18308,1.67119,2.06667,1,0
1640,2.66239,2.92853,4.26408,4.25,1.62094,2.2919,2.44757,2.39621,0,0
1641,4.64472,3.81031,4.38653,4.33333,1.90195,2.25022,1.62844,1.26667,1,0
1642,3.93027,3.45376,3.22897,4.91667,1.82948,1.72251,2.83557,1,1,0
1643,2.09566,3.545,2.86,4.19012,1.50927,2.09835,2.73333,2.17071,1,0
1644,4.08566,5.045,5.02667,4.22036,1.77602,1.24733,1.6,2.52157,0,1
1645,4.969,4.55074,3.81853,3.16785,3.09423,1.71453,1.9724,1.4,1,0
1646,2.91459,2.0118,3.51407,3.75,1.32187,2.04981,1.53202,1.66667,1,1
1647,4.55844,3.85007,3.21401,4.83333,1.46519,1.80552,2.15389,2.13333,1,0
1648,3.82885,3.59662,4.27117,4.85995,1.60135,1.48534,1.54179,3.03703,1,0
1649,3.26706,4.18881,4.32146,1.78704,1.53333,1.62975,1.0417,1.41149,0,0
1650,4.58333,4.14406,3.90514,4.91976,2.2,2.13333,1.49026,1.10891,1,0
1651,2.0415,3.37833,1.69333,2.83333,1.25287,1.88626,1.93333,2.6,0,0
1652,4.67511,4.62833,4.52667,4.05947,1,1.08737,1.6,1.88846,1,0
1653,3.08333,4.21167,4.61,3.62644,2,1.4,2.53333,1.1444,1,1
1654,4.58333,3.8819,4.40442,4.25166,1.06667,1.4,2.65772,1.56767,1,1
1655,3.09649,4.2826,3.63306,3.70312,1.23163,1.05522,1.12147,2.10904,0,0
1656,3.58333,3.96167,2.86,4.18779,1.214,1,1,1.41519,0,0
1657,2.41667,3.295,4.36,1.62274,2.41022,1.6,1,1.91116,0,0
1658,3.25,2.97482,2.63009,4.50345,1.8,3.2,1.96111,2.09913,0,1
1659,3.0869,4.67627,3.94812,5,2.26971,2.20411,1.60005,1.66667,1,0
1660,2.77348,2.83007,4.06242,2.71604,3.13333,2.40835,2.65743,1.42602,1,1
1661,3.75,3.37833,2.89354,3.35829,3.8,2.93333,1.75185,2.86677,1,1
1662,3.87798,2.87833,2.77667,3.08402,1.4,1.19396,1.06667,1.11371,0,0
1663,2.41667,3.49104,3.16553,4.18628,1.53333,1.66667,1.91912,1.66338,0,0
1664,2,3.46167,4.36,4.29334,3.7774,1.6,1.33333,2.37372,0,1
1665,2.7433,2.545,2.27667,3.90885,2.42023,1.86638,3.26667,1.71343,0,0
1666,2.74094,4.045,3.44333,3.3835,1.916,1.66668,2.06667,2.3637,0,0
1667,4.34731,3.96167,3.45803,3,1.91979,1,1.45096,1,0,0
1668,4.04982,3.18251,2.96754,4.05655,3.49335,1.39152,2.65117,2.00449,1,1
1669,2.35872,4.19286,3.11,3.83333,2.79897,3.14304,3.86667,2.2,0,0
1670,3.31284,4.29622,5.0533,1.76155,1.89997,2.21837,1,2.4,0,0
1671,3.5332,4.49618,3.9323,5,1.60835,1.15674,1.03677,1.2,0,1
1672,3.52789,4.19031,2.90618,4.33333,2.41393,2.15567,1.85965,2.13333,0,0
1673,2.69429,3.42197,2.06784,1.33333,2.11806,1.15896,1.41352,1.13333,0,1
1674,3.92305,3.44183,2.93926,4.08333,2.12558,2.54334,1.7455,1.4,1,0
1675,3.236,3.03127,4.26792,4.5,1.45973,1.01495,2.52255,1.46667,1,0
1676,3.55778,4.41591,4.62511,2.91667,2.13435,1.26982,1.04218,1.6,0,1
1677,1.27468,2.045,1.11,3.44869,2.25107,1.65659,1.53333,2.68826,0,1
1678,1.73129,3.75392,2.8975,1.75,1.65959,1.36632,1.57699,1.6,0,0
1679,2.52265,3.98193,2.86885,3.5,2.75526,2.34275,1.58549,2.43333,0,1
1680,3.76724,2.545,3.44333,2.5703,2.59515,3.0924,3.61613,2.00885,0,0
1681,4.25055,2.29187,2.14346,2.33333,1.94903,1.66733,1.20649,1.06667,0,0
1682,1.72223,3.99827,4.91382,2.5,2.28046,1.80973,1.90511,1.26667,1,1
1683,3.3554,2.78554,4.35793,4,1.94101,1.71244,1.92664,1.8,0,1
1684,3.47955,3.86462,3.72767,5,1.83479,1.54887,2.31479,1.86667,0,0
