Couple_ID,Particiapnt_ID,ID,Time,Event,IQ,Gender,Pep_Self,Pep_Mate,Pep_P1,Pep_P2,Pep_P3,Pep_P4,Pep_P5,Pep_P6,Pep_P7,Intelligence_Self,Intelligence_Mate,Intelligence_P1,Intelligence_P2,Intelligence_P3,Intelligence_P4,Intelligence_P5,Intelligence_P6,Intelligence_P7,SelfAssured_Self,SelfAssured_Mate,SelfAssured_P1,SelfAssured_P2,SelfAssured_P3,SelfAssured_P4,SelfAssured_P5,SelfAssured_P6,SelfAssured_P7,Sociable_Self,Sociable_Mate,Sociable_P1,Sociable_P2,Sociable_P3,Sociable_P4,Sociable_P5,Sociable_P6,Sociable_P7,Attractive_Self,Attractive_Mate,Attractive_P1,Attractive_P2,Attractive_P3,Attractive_P4,Attractive_P5,Attractive_P6,Attractive_P7,Nervous_Self,Nervous_Mate,Nervous_P1,Nevrous_P2,Nervous_P3,Nervous_P4,Nervous_P5,Nervous_P6,Nervous_P7,Popular_Self,Popular_Mate,Popular_P1,Popular_P2,Popular_P3,Popular_P4,Popular_P5,Popular_P6,Popular_P7,Religious_Self,Religious_Mate,Religious_P1,Religious_P2,Religious_P3,Religious_P4,Religious_P5,Religious_P6,Religious_P7,Punctual_Self,Punctual_Mate,Punctual_P1,Punctual_P2,Punctual_P3,Punctual_P4,Punctual_P5,Punctual_P6,Punctual_P7,Initiative_Self,Initiative_Mate,Initiative_P1,Initiative_P2,Initiative_P3,Initiative_P4,Initiative_P5,Initiative_P6,Initiative_P7,Courtesy_Self,Courtesy_Mate,Courtesy_P1,Courtesy_P2,Courtesy_P3,Courtesy_P4,Courtesy_P5,Courtesy_P6,Courtesy_P7,Jealous_Self,Jealous_Mate,Jealous_P1,Jealous_P2,Jealous_P3,Jealous_P4,Jealous_P5,Jealous_P6,Jealous_P7,Voice_Self,Voice_Mate,Voice_P1,Voice_P2,Voice_P3,Voice_P4,Voice_P5,Voice_P6,Voice_P7,Cooperation_Self,Cooperation_Mate,Cooperation_P1,Cooperation_P2,Cooperation_P3,Cooperation_P4,Cooperation_P5,Cooperation_P6,Cooperation_P7,Culture_Self,Culture_Mate,Culture_P1,Culture_P2,Culture_P3,Culture_P4,Culture_P5,Culture_P6,Culture_P7,Graceful_Self,Graceful_Mate,Graceful_P1,Graceful_P2,Graceful_P3,Graceful_P4,Graceful_P5,Graceful_P6,Graceful_P7,Persistent_Self,Persistent_Mate,Persistent_P1,Persistent_P2,Persistent_P3,Persistent_P4,Persistent_P5,Persistent_P6,Persistent_P7,Generosity_Self,Generosity_Mate,Generosity_P1,Generosity_P2,Generosity_P3,Generosity_P4,Generosity_P5,Generosity_P6,Generosity_P7,Honesty_Self,Honesty_Mate,Honesty_P1,Honesty_P2,Honesty_P3,Honesty_P4,Honesty_P5,Honesty_P6,Honesty_P7,Dress_Self,Dress_Mate,Dress_P1,Dress_P2,Dress_P3,Dress_P4,Dress_P5,Dress_P6,Dress_P7,Patience_Self,Patience_Mate,Patience_P1,Patience_P2,Patience_P3,Patience_P4,Patience_P5,Patience_P6,Patience_P7,CSense_Self,CSense_Mate,CSense_P1,CSense_P2,CSense_P3,CSense_P4,CSense_P5,CSense_P6,CSense_P7,Interests_Self,Interests_Mate,Interests_P1,Interests_P2,Interests_P3,Interests_P4,Interests_P5,Interests_P6,Interests_P7,Disposition_Self,Disposition_Mate,Disposition_P1,Disposition_P2,Disposition_P3,Disposition_P4,Disposition_P5,Disposition_P6,Disposition_P7,Convention_Self,Convention_Mate,Convention_P1,Convention_P2,Convention_P3,Convention_P4,Convention_P5,Convention_P6,Convention_P7,Sport_Self,Sport_Mate,Sport_P1,Sport_P2,Sport_P3,Sport_P4,Sport_P5,Sport_P6,Sport_P7,Quiet_Self,Quiet_Mate,Quiet_P1,Quiet_P2,Quiet_P3,Quiet_P4,Quiet_P5,Quiet_P6,Quiet_P7,Sincere_Self,Sincere_Mate,Sincere_P1,Sincere_P2,Sincere_P3,Sincere_P4,Sincere_P5,Sincere_P6,Sincere_P7,Temper_Self,Temper_Mate,Temper_P1,Temper_P2,Temper_P3,Temper_P4,Temper_P5,Temper_P6,Temper_P7,Entertaining_Self,Entertaining_Mate,Entertaining_P1,Entertaining_P2,Entertaining_P3,Entertaining_P4,Entertaining_P5,Entertaining_P6,Entertaining_P7,Vanity_Self,Vanity_Mate,Vanity_P1,Vanity_P2,Vanity_P3,Vanity_P4,Vanity_P5,Vanity_P6,Vanity_P7,Tact_Self,Tact_Mate,Tact_P1,Tact_P2,Tact_P3,Tact_P4,Tact_P5,Tact_P6,Tact_P7,Tolerant_Self,Tolerant_Mate,Tolerant_P1,Tolerant_P2,Tolerant_P3,Tolerant_P4,Tolerant_P5,Tolerant_P6,Tolerant_P7,Humor_Self,Humor_Mate,Humor_P1,Humor_P2,Humor_P3,Humor_P4,Humor_P5,Humor_P6,Humor_P7,Dependable_Self,Dependable_Mate,Dependable_P1,Dependable_P2,Dependable_P3,Dependable_P4,Dependable_P5,Dependable_P6,Dependable_P7,Unselfish_Self,Unselfish_Mate,Unselfish_P1,Unselfish_P2,Unselfish_P3,Unselfish_P4,Unselfish_P5,Unselfish_P6,Unselfish_P7,C_PEER,C_SELF,A_Peer,A_Self,E_Peer,E_Self,N_Peer,N_Self,O_Peer,O_Self,FatherOccupation,ChildSES,Income,Schooling,OccupationStatus,Earnings,ZC_PEER,ZC_SELF,ZA_Peer,ZA_Self,ZE_Peer,ZE_Self,ZN_Peer,ZN_Self,ZO_Peer,ZO_Self
170,170B,M170,90.45180723,1,113,1,16,24,21,21,23,19,20,999,999,13,21,20,12,20,13,16,999,999,9,9,16,7,10,14,10,999,999,10,21,21,24,18,14,13,999,999,13,18,20,18,19,13,13,999,999,22,23,24,18,23,18,23,999,999,11,20,22,23,19,12,16,999,999,14,21,17,21,17,12,13,999,999,19,15,16,22,22,23,17,999,999,20,16,21,20,23,18,20,999,999,11,14,20,10,20,16,16,999,999,25,23,24,24,24,17,16,999,999,13,20,24,20,21,20,13,999,999,18,2,24,23,15,18,19,999,999,16,19,21,13,16,17,16,999,999,11,24,24,25,25,23,24,999,999,9,15,8,23,24,11,16,999,999,22,24,24,25,25,23,25,999,999,22,24,24,25,25,23,25,999,999,4,3,11,5,9,11,8,999,999,17,20,15,19,22,18,22,999,999,16,24,24,12,24,21,21,999,999,20,24,21,19,23,16,19,999,999,18,24,24,24,21,16,16,999,999,5,0,1,5,2,13,11,999,999,19,25,22,19,22,12,19,999,999,18,15,10,11,14,19,18,999,999,21,24,25,24,20,23,23,999,999,21,20,21,19,24,17,21,999,999,12,14,10,10,23,19,14,999,999,21,14,10,10,23,23,23,999,999,16,13,17,14,6,7,19,999,999,24,17,15,18,11,17,12,999,999,22,25,25,24,25,10,19,999,999,21,24,22,22,25,25,24,999,999,9,10,22,14,24,10,21,999,999,.241,-.505,-.609,-2.553,.015,-2.16,1.218,5.517,.286,-.286,1,9,9,7,3,8,.0943231084919978,-.530891426632216,-.710236910302735,-1.10804956776097,.0548770973899668,-1.33804482848473,1.31097877570303,1.38764972871618,.109757556169682,-.242011679820177
171,171B,M171,48.70481928,1,125,1,18,16,16,20,16,16,10,999,999,19,20,21,16,20,15,20,999,999,13,20,21,12,17,19,17,999,999,18,24,21,17,15,22,13,999,999,12,18,21,16,15,21,17,999,999,8,10,10,13,7,22,9,999,999,12,21,14,8,15,20,19,999,999,13,15,2,8,13,12,7,999,999,23,22,22,19,17,15,23,999,999,20,20,21,22,21,21,23,999,999,23,23,19,12,20,20,25,999,999,0,22,13,10,13,12,22,999,999,16,23,19,14,12,17,12,999,999,16,23,20,15,11,22,18,999,999,19,23,19,13,19,19,25,999,999,14,13,21,12,16,15,9,999,999,13,23,13,16,20,18,25,999,999,15,21,10,11,3,20,21,999,999,17,24,17,18,16,22,25,999,999,21,24,24,16,21,19,15,999,999,12,19,13,9,12,3,21,999,999,17,23,15,13,18,21,18,999,999,20,21,17,13,16,22,25,999,999,13,21,20,18,15,19,8,999,999,13,8,13,12,15,16,25,999,999,12,21,19,13,13,23,7,999,999,19,11,12,11,15,17,22,999,999,20,24,17,13,15,21,23,999,999,13,17,10,16,14,23,12,999,999,13,21,17,12,15,22,21,999,999,12,11,6,11,9,12,9,999,999,12,24,16,13,16,21,11,999,999,15,15,16,14,12,9,17,999,999,18,21,16,16,15,19,15,999,999,23,24,17,17,18,21,25,999,999,19,24,16,13,16,17,11,999,999,.309,.135,-.084,-.335,-.222,-.652,-.648,-4.11,1.203,2.045,8,7,4,8,1,7,.148288539646271,-.027144607256565,-.0465704253444981,-.148744228660911,-.249022086691865,-.381816905796481,-.880752628682176,-1.35054506084312,.699386404658807,.753223621171008
172,172B,M172,69.84392114,1,131,1,25,22,24,19,17,18,22,999,999,19,18,12,18,3,14,12,999,999,20,21,15,18,13,15,13,999,999,21,23,24,17,8,21,19,999,999,12,13,13,18,6,13,18,999,999,21,18,17,17,10,16,12,999,999,12,20,13,18,7,16,12,999,999,9,13,1,6,1,11,999,999,999,25,18,14,17,13,17,13,999,999,25,13,13,16,15,14,12,999,999,25,20,19,19,19,22,19,999,999,13,14,12,18,6,16,999,999,999,19,13,12,18,6,18,13,999,999,21,19,12,18,18,16,12,999,999,19,13,999,999,13,11,13,999,999,20,14,13,18,10,14,17,999,999,25,16,15,18,4,16,13,999,999,13,14,999,17,1,14,17,999,999,25,23,12,18,6,16,13,999,999,22,24,22,18,12,20,12,999,999,25,13,9,18,13,14,15,999,999,25,18,18,17,4,15,13,999,999,25,19,12,18,3,16,13,999,999,21,22,16,17,19,17,12,999,999,19,13,15,18,13,16,13,999,999,25,19,10,18,5,14,18,999,999,12,13,12,18,3,10,12,999,999,25,24,18,18,12,16,13,999,999,25,21,12,18,17,15,13,999,999,21,13,12,18,2,14,13,999,999,25,13,0,18,7,11,13,999,999,25,13,10,17,12,15,12,999,999,25,18,12,19,10,16,999,999,999,21,19,12,17,18,18,13,999,999,22,20,15,19,7,18,19,999,999,21,24,5,19,6,15,12,999,999,-.719,2.256,-.249,4.088,-.38,.384,-.093,5.163,-1.543,.331,5,5,3,3,5,5,-.667541801921267,1.64230383633055,-.255151320617087,1.76424383032896,-.45162154274642,.275114213503934,-.228871101654423,1.28696198014404,-1.06628515253981,.0214204011371634
173,173B,M173,71.67853231,1,122,1,12,14,14,9,10,999,999,999,999,20,17,18,19,13,999,999,999,999,17,13,7,5,9,999,999,999,999,21,18,15,24,11,999,999,999,999,14,20,19,23,21,999,999,999,999,11,7,12,999,7,999,999,999,999,19,16,15,15,15,999,999,999,999,12,3,1,1,3,999,999,999,999,18,22,8,11,6,999,999,999,999,12,7,11,2,5,999,999,999,999,19,23,24,23,13,999,999,999,999,12,8,24,13,16,999,999,999,999,12,17,18,14,14,999,999,999,999,16,19,24,23,12,999,999,999,999,17,16,20,17,11,999,999,999,999,13,16,17,14,13,999,999,999,999,17,19,10,13,7,999,999,999,999,22,19,24,24,21,999,999,999,999,23,22,24,23,15,999,999,999,999,18,22,19,23,18,999,999,999,999,23,13,20,11,6,999,999,999,999,17,20,24,6,9,999,999,999,999,18,18,18,22,10,999,999,999,999,17,21,10,23,5,999,999,999,999,11,7,14,14,8,999,999,999,999,23,22,25,24,15,999,999,999,999,14,22,24,22,22,999,999,999,999,22,22,24,24,14,999,999,999,999,13,21,24,24,14,999,999,999,999,17,18,20,17,13,999,999,999,999,20,12,21,23,15,999,999,999,999,17,19,23,14,12,999,999,999,999,15,12,13,13,17,999,999,999,999,19,20,23,24,19,999,999,999,999,15,18,13,11,3,999,999,999,999,19,21,23,13,12,999,999,999,999,-2.582,-.635,.28,1.303,-.509,.949,.24,-1.59,.617,1.683,6,7,4,999,999,999,-2.14603589369201,-.633214999317895,.413571670893213,.55970579182867,-.617035022689695,.633382632813524,.162257814562229,-.633784816770258,.322589779561067,.598665414839473
174,174B,M174,57.43975904,1,127,1,22,19,22,21,16,21,17,999,999,20,23,14,21,22,21,16,999,999,23,19,19,20,21,22,12,999,999,13,16,19,19,17,22,14,999,999,12,19,14,16,20,12,12,999,999,13,7,999,16,20,16,24,999,999,12,17,18,21,19,18,15,999,999,9,12,24,18,13,5,11,999,999,25,1,2,24,22,18,20,999,999,21,23,19,24,17,23,21,999,999,22,9,24,22,23,13,15,999,999,12,23,7,12,11,12,18,999,999,13,20,14,19,15,13,16,999,999,24,10,11,24,19,24,23,999,999,19,18,999,20,21,16,14,999,999,15,12,24,20,18,12,12,999,999,23,23,23,22,24,23,23,999,999,20,18,10,18,14,21,19,999,999,11,13,16,15,24,16,23,999,999,23,12,17,19,21,12,17,999,999,20,2,7,15,20,17,22,999,999,19,12,13,24,24,25,23,999,999,20,23,20,17,20,18,19,999,999,22,9,10,16,19,20,21,999,999,13,10,999,20,23,5,14,999,999,9,15,14,22,17,15,18,999,999,12,14,21,13,20,11,19,999,999,22,18,22,20,15,18,23,999,999,21,7,18,14,22,17,21,999,999,19,21,19,15,19,20,8,999,999,9,8,14,14,6,12,18,999,999,9,3,4,13,17,2,17,999,999,14,2,11,15,9,21,18,999,999,21,18,12,16,14,21,21,999,999,20,22,15,23,22,22,21,999,999,11,10,5,13,4,21,20,999,999,2.063,1.879,-.649,-1.589,.265,-.867,.477,2.496,1.516,2.531,5,5,1,8,2,7,1.54027921971384,1.34556547554208,-.760801975823363,-.691110727863557,.375445856969958,-.518149136153228,.440628845022729,.528390721833597,.900644670282685,.960724417516661
175,175B,M175,60.75575027,1,110,1,12,16,16,22,14,15,14,999,999,12,23,20,20,15,22,24,999,999,22,23,23,24,15,23,9,999,999,23,18,25,24,22,16,12,999,999,10,16,16,15,14,18,6,999,999,23,12,10,16,11,15,24,999,999,16,20,23,19,19,21,3,999,999,2,1,0,12,11,1,2,999,999,25,13,25,24,11,24,12,999,999,24,24,23,24,18,18,13,999,999,18,24,22,24,22,24,5,999,999,5,13,19,18,16,21,23,999,999,12,16,16,16,11,18,22,999,999,16,12,21,24,17,22,20,999,999,18,20,20,20,14,23,19,999,999,12,12,10,15,19,19,18,999,999,16,14,17,24,13,20,4,999,999,17,17,20,19,21,14,10,999,999,8,12,12,24,14,22,15,999,999,21,24,22,22,23,22,24,999,999,9,14,1,10,10,15,5,999,999,19,16,25,24,18,16,22,999,999,5,19,15,24,15,11,4,999,999,9,18,19,19,15,15,1,999,999,22,7,8,18,10,18,4,999,999,11,14,13,24,15,19,12,999,999,14,17,16,15,14,22,11,999,999,10,21,8,24,15,17,24,999,999,24,15,14,19,14,22,24,999,999,12,19,17,21,15,22,21,999,999,7,12,16,12,9,12,23,999,999,19,23,24,24,15,24,24,999,999,8,11,12,20,13,14,19,999,999,13,24,9,24,16,18,24,999,999,21,23,23,24,15,22,24,999,999,7,14,24,24,18,18,6,999,999,.041,.454,1.025,-1.143,.536,1.123,.816,4.518,.012,-2.024,1,9,9,7,5,7,-.064398747844099,.223941698025986,1.3553460162149,-.498211638035503,.722942392354669,.743716623892938,.838805129099141,1.10350548910158,-.0664238009579297,-.98406185275998
176,176B,M176,32.63964951,1,122,1,14,6,14,10,13,13,14,999,999,19,23,14,13,12,9,12,999,999,11,10,13,9,19,21,10,999,999,13,11,16,16,20,0,17,999,999,12,19,13,12,13,12,13,999,999,17,22,13,14,18,13,15,999,999,12,14,14,17,19,21,13,999,999,9,20,12,12,11,13,11,999,999,21,19,14,18,14,14,16,999,999,13,22,14,11,12,11,6,999,999,17,23,14,19,22,25,18,999,999,1,12,12,13,18,13,19,999,999,12,13,13,12,16,18,7,999,999,20,22,13,18,14,24,14,999,999,20,20,14,18,14,15,13,999,999,14,15,13,9,15,11,11,999,999,13,17,15,15,19,21,7,999,999,19,23,17,13,12,13,12,999,999,19,18,20,19,20,24,20,999,999,15,18,14,14,12,18,14,999,999,15,22,13,18,16,12,14,999,999,13,22,15,15,18,25,10,999,999,16,16,16,9,20,18,7,999,999,14,22,15,15,19,19,18,999,999,14,15,13,19,18,18,16,999,999,18,22,14,19,16,23,18,999,999,20,19,13,19,16,12,21,999,999,20,24,13,21,16,25,18,999,999,16,5,12,17,16,25,19,999,999,11,19,13,14,18,13,13,999,999,13,19,12,18,17,12,19,999,999,16,22,13,9,15,25,14,999,999,18,5,11,9,13,25,11,999,999,16,19,13,13,14,16,17,999,999,19,20,20,19,13,25,14,999,999,21,23,17,16,12,25,16,999,999,-.716,-.685,.061,.361,-.992,-2.016,.258,-.06,-1.481,.134,4,8,2,999,999,999,-.665160974076225,-.672570219581618,.136727937167777,.152282153671658,-1.23637386619824,-1.24673393931556,.183399918141508,-.198608954297449,-1.02641929800729,-.0626900039659098
177,177B,M177,77.99014239,1,122,1,9,15,14,14,10,13,8,999,999,9,15,20,17,15,18,17,999,999,22,22,14,14,24,21,24,999,999,21,23,14,21,18,13,14,999,999,15,18,7,11,13,13,10,999,999,22,23,14,13,24,21,24,999,999,16,20,13,17,24,15,11,999,999,12,11,15,3,4,6,9,999,999,17,12,19,11,12,21,12,999,999,11,18,23,15,21,24,17,999,999,17,22,7,21,22,19,24,999,999,20,18,20,13,19,12,13,999,999,18,16,6,11,23,12,12,999,999,20,24,23,14,24,24,17,999,999,16,14,16,18,23,18,18,999,999,13,17,10,9,12,13,13,999,999,14,11,24,9,19,23,12,999,999,15,21,19,17,12,12,13,999,999,15,22,22,18,24,22,12,999,999,14,16,12,9,24,13,13,999,999,18,24,11,11,23,21,24,999,999,18,24,19,15,24,23,12,999,999,22,15,22,21,12,22,13,999,999,16,22,11,18,24,17,15,999,999,4,5,10,11,11,12,12,999,999,20,24,15,14,24,13,13,999,999,9,10,17,10,12,12,12,999,999,20,22,20,17,24,23,13,999,999,20,22,12,20,21,18,24,999,999,16,19,13,17,24,16,18,999,999,11,14,4,20,18,23,12,999,999,16,23,4,10,1,14,13,999,999,17,17,2,15,12,22,18,999,999,19,19,14,23,24,19,24,999,999,17,22,23,14,24,24,13,999,999,12,20,17,12,12,21,13,999,999,.347,-.624,-1.138,.006,-.298,.507,.976,4.453,-.024,-1.464,6,4,1,8,4,6,.178445692350129,-.624556850859876,-1.37895990181304,-.00125860168475255,-.346474989604183,.353108931335934,1.02673493869273,1.0850176256632,-.0895717164929444,-.74496628495429
178,178B,M178,100.0054765,0,123,1,12,14,21,20,16,14,20,999,999,20,21,23,21,22,21,16,999,999,16,18,25,2,16,21,16,999,999,17,20,25,22,16,16,17,999,999,12,12,18,14,15,14,12,999,999,21,12,25,18,18,999,21,999,999,17,16,2,14,17,16,16,999,999,7,13,13,10,13,12,999,999,999,25,24,25,20,21,15,23,999,999,19,16,25,23,23,19,23,999,999,19,20,25,19,22,13,25,999,999,13,11,0,21,17,12,999,999,999,12,15,12,14,14,15,12,999,999,20,17,22,14,21,16,20,999,999,15,17,25,20,20,20,16,999,999,13,16,12,11,16,12,13,999,999,19,19,25,21,22,15,25,999,999,13,18,13,8,14,12,10,999,999,22,18,25,24,24,19,25,999,999,22,13,13,16,19,14,23,999,999,16,11,22,18,8,10,23,999,999,20,16,25,22,23,21,20,999,999,10,17,8,14,21,19,18,999,999,19,17,25,12,18,18,21,999,999,7,10,15,11,14,12,15,999,999,17,14,23,22,18,13,20,999,999,10,12,18,16,10,19,19,999,999,20,16,25,21,22,18,24,999,999,20,14,25,21,16,12,24,999,999,19,13,16,22,16,15,16,999,999,13,15,25,18,14,11,12,999,999,15,13,23,15,20,12,22,999,999,13,12,14,17,15,8,12,999,999,25,15,20,20,19,17,17,999,999,16,17,25,24,24,16,25,999,999,17,17,25,19,17,12,21,999,999,1.341,.607,.663,.411,-.153,.18,.715,3.862,1.748,1.877,6,8,6,8,2,8,.96729331834053,.344368672032978,.897732173253222,.173907612172561,-.160545109047787,.145757120514277,.720174436793189,.916920282708014,1.04982012595278,.681494950829301
179,179B,M179,69.09638554,1,95,1,8,8,20,21,12,9,999,999,999,14,17,15,20,13,12,999,999,999,10,18,11,15,12,6,999,999,999,14,17,16,21,13,12,999,999,999,15,14,11,17,12,12,999,999,999,10,15,11,12,19,12,999,999,999,20,21,17,23,20,9,999,999,999,13,20,16,21,12,12,999,999,999,20,21,17,23,20,9,999,999,999,13,20,16,21,12,12,999,999,999,13,23,16,25,20,19,999,999,999,10,11,13,13,20,999,999,999,999,12,8,12,16,12,12,999,999,999,12,18,19,24,20,12,999,999,999,14,15,12,19,15,12,999,999,999,13,11,8,11,12,12,999,999,999,12,21,20,23,20,9,999,999,999,18,23,16,6,12,999,999,999,999,17,24,21,24,25,12,999,999,999,13,20,12,13,13,12,999,999,999,9,7,9,13,18,11,999,999,999,18,23,16,23,21,23,999,999,999,11,10,9,17,13,12,999,999,999,9,11,16,13,20,12,999,999,999,14,13,14,9,13,10,999,999,999,20,20,13,16,13,10,999,999,999,13,22,12,13,18,12,999,999,999,19,24,21,23,23,12,999,999,999,11,11,11,11,20,12,999,999,999,13,13,13,13,13,19,999,999,999,13,14,17,18,21,12,999,999,999,6,10,9,14,16,11,999,999,999,9,9,10,13,19,9,999,999,999,20,15,14,21,13,25,999,999,999,18,19,20,24,24,10,999,999,999,13,20,14,23,22,12,999,999,999,-.628,-1.122,-.455,-3.223,-.411,-.165,-.717,-4.27,-1.425,-2.19,4,7,1,7,5,6,-.595323357288343,-1.01653484468655,-.515561408048319,-1.39783071167307,-.491372068934339,-.0730085514535253,-.96179735906941,-1.39605364776838,-.990411429397267,-1.05493661035952
180,180B,M180,64.16757941,1,102,1,10,22,21,11,17,22,23,999,999,21,17,20,19,19,15,20,999,999,8,22,23,12,19,13,12,999,999,10,24,24,11,13,25,25,999,999,11,14,23,16,18,19,19,999,999,21,20,22,10,25,25,20,999,999,15,18,23,13,12,18,20,999,999,1,7,22,9,13,17,13,999,999,24,24,24,10,17,23,25,999,999,15,23,23,12,19,11,14,999,999,18,24,25,13,18,25,25,999,999,14,19,12,12,22,25,25,999,999,19,24,23,15,19,21,20,999,999,15,23,22,8,25,19,25,999,999,22,12,23,16,20,14,20,999,999,13,17,14,18,19,13,22,999,999,11,24,24,15,22,21,22,999,999,14,24,16,4,13,19,25,999,999,22,18,23,8,25,25,25,999,999,11,24,23,17,16,18,21,999,999,18,21,23,7,21,20,22,999,999,21,17,24,17,22,25,25,999,999,20,17,18,18,16,18,22,999,999,21,21,23,8,13,19,22,999,999,2,9,14,8,10,25,9,999,999,21,19,24,19,25,25,25,999,999,17,15,14,17,19,25,12,999,999,22,24,23,14,17,25,16,999,999,20,21,23,10,25,25,22,999,999,14,14,15,16,18,21,15,999,999,20,5,6,11,12,25,21,999,999,5,10,23,16,22,22,22,999,999,6,8,16,3,8,8,18,999,999,22,24,24,9,22,25,25,999,999,19,24,22,8,19,22,25,999,999,9,24,21,6,20,23,22,999,999,.937,-.434,.891,-2.751,.261,-1.57,1.386,4.717,1.994,3.851,3,8,9,7,4,6,.646675168541615,-.47500701385773,1.1859530467208,-1.19368638342454,.370316756816678,-.963923824249939,1.50830507577629,1.16010679408988,1.20799754877538,1.52430682734436
181,181B,M181,85.13691128,1,123,1,12,13,21,12,15,14,22,999,999,14,22,19,17,17,18,18,999,999,15,20,23,15,15,20,21,999,999,16,23,24,24,17,17,22,999,999,12,20,14,11,14,14,10,999,999,13,16,19,13,1,3,19,999,999,12,18,12,14,13,15,21,999,999,13,1,12,19,12,20,18,999,999,13,23,23,12,18,23,22,999,999,23,25,23,22,23,23,25,999,999,15,14,13,24,17,16,15,999,999,11,10,24,13,11,14,20,999,999,12,19,12,12,10,9,3,999,999,18,22,22,24,8,24,23,999,999,15,13,10,12,9,14,12,999,999,11,13,11,6,6,7,3,999,999,15,24,22,24,20,24,24,999,999,9,14,13,24,17,3,22,999,999,16,23,24,15,20,18,22,999,999,15,19,18,19,15,14,22,999,999,18,13,15,24,15,5,18,999,999,14,23,22,15,16,19,17,999,999,22,14,21,19,19,16,20,999,999,15,17,22,21,15,22,24,999,999,14,12,3,12,8,20,12,999,999,20,19,21,16,18,19,21,999,999,18,13,12,18,10,8,2,999,999,20,25,23,24,23,21,21,999,999,12,17,11,22,17,4,18,999,999,13,19,14,9,12,12,16,999,999,10,12,14,12,13,12,14,999,999,16,17,7,13,12,10,11,999,999,15,15,9,11,13,11,14,999,999,17,15,13,23,11,21,22,999,999,21,18,24,24,22,24,22,999,999,17,17,13,25,21,3,22,999,999,1.964,.684,-.957,-.377,.354,-1.021,-1.046,-2.953,.044,-.479,4,999,0,6,5,6,1.46171190082747,.404975711239111,-1.1501529803322,-.166909613801669,.489568335380435,-.615801059292479,-1.34822803004622,-1.02146109163983,-.0458478760379166,-.324414259438924
182,182B,M182,71.19386637,1,99,1,12,12,15,11,12,15,19,999,999,13,19,18,10,19,19,15,999,999,16,18,10,8,13,13,22,999,999,13,20,16,7,12,12,23,999,999,7,15,14,10,14,11,5,999,999,21,17,17,12,19,10,15,999,999,12,18,15,13,17,13,18,999,999,5,12,12,10,7,12,8,999,999,13,13,12,18,13,13,24,999,999,15,17,13,16,19,18,19,999,999,13,18,16,17,20,15,24,999,999,24,13,15,15,12,13,13,999,999,11,15,17,13,13,13,11,999,999,13,19,18,17,12,23,24,999,999,13,18,18,19,19,18,19,999,999,11,15,12,11,7,13,12,999,999,24,15,16,22,1,21,23,999,999,20,14,17,12,3,13,13,999,999,23,19,18,17,13,20,24,999,999,6,13,11,12,9,7,12,999,999,20,18,14,7,17,8,24,999,999,13,17,14,16,17,16,24,999,999,13,18,16,13,18,12,18,999,999,21,13,17,15,9,17,19,999,999,13,12,12,9,8,12,12,999,999,23,18,17,17,9,18,23,999,999,13,19,16,22,17,19,21,999,999,23,13,19,23,17,20,24,999,999,24,15,16,1,11,13,13,999,999,12,17,15,12,1,12,12,999,999,13,16,21,15,17,17,18,999,999,13,18,14,12,16,7,13,999,999,18,23,14,7,12,13,13,999,999,15,22,22,13,9,18,12,999,999,22,15,15,22,16,18,24,999,999,13,18,17,17,9,13,17,999,999,.251,1.393,-.737,-2.116,-1.114,-1.903,-.577,4.979,-.63,-1.91,5,9,6,7,5,6,.102259201308803,.963032734578699,-.872045119968743,-.919043060463074,-1.39281142087327,-1.17508025545364,-.797358775675022,1.23462710517999,-.479228294665692,-.935388826456679
183,183B,M183,83.46659365,1,116,1,11,21,23,17,7,16,15,999,999,16,21,18,18,16,15,12,999,999,11,19,14,20,11,19,15,999,999,11,21,16,21,12,18,3,999,999,14,14,10,18,5,6,11,999,999,16,25,22,16,18,8,15,999,999,14,20,13,16,9,14,13,999,999,18,20,19,16,12,18,4,999,999,17,5,24,17,13,24,13,999,999,13,24,21,17,13,15,15,999,999,22,22,24,23,14,24,23,999,999,18,11,16,13,12,11,23,999,999,24,23,18,17,15,17,20,999,999,20,24,23,19,15,14,23,999,999,14,20,15,16,14,16,14,999,999,11,12,12,16,10,15,9,999,999,23,22,20,21,15,21,23,999,999,10,14,14,17,13,11,20,999,999,24,23,24,24,15,24,19,999,999,18,14,16,22,13,24,13,999,999,22,24,17,16,14,9,8,999,999,22,24,22,16,18,13,13,999,999,19,21,13,18,5,12,12,999,999,21,21,21,22,18,19,18,999,999,18,14,14,21,11,22,12,999,999,22,14,20,19,13,15,10,999,999,22,10,14,17,13,12,7,999,999,20,24,24,23,14,18,15,999,999,1,24,18,20,20,7,7,999,999,13,22,14,18,14,16,7,999,999,20,15,18,19,16,6,10,999,999,24,22,18,19,16,6,10,999,999,24,22,19,18,15,14,13,999,999,11,15,14,16,17,7,15,999,999,24,20,20,18,20,13,10,999,999,24,24,23,22,11,14,19,999,999,.536,1.521,.138,2.562,-1.25,-2.294,-1.001,-5.424,-1.285,-1.21,5,5,9,5,6,8,.328437846587741,1.06378209845383,.234065688294985,1.10423483688141,-1.56720082608479,-1.42301468368382,-1.29537277109803,-1.72428433096683,-.900391757872209,-.636519366699566
